tweet_id,timestamp,rating_numerator,rating_denominator,name,stage,retweet_count,favorite_count,jpg_url,img_num,predictions,odds
808106460588765185,2016-12-12 00:29:28+00:00,12,10,None,pupper,2222.0,8872.0,https://pbs.twimg.com/media/Czb4iFRXgAIUMiN.jpg,1.0,golden_retriever,0.426183
808001312164028416,2016-12-11 17:31:39+00:00,12,10,Cooper,,3559.0,12622.0,https://pbs.twimg.com/media/CzaY5UdUoAAC91S.jpg,1.0,Labrador_retriever,0.730959
807621403335917568,2016-12-10 16:22:02+00:00,14,10,Ollie,pupper,3638.0,14700.0,https://pbs.twimg.com/media/CzU_YVGUUAA3Xsd.jpg,3.0,golden_retriever,0.873233
807106840509214720,2016-12-09 06:17:20+00:00,13,10,Stephan,,55699.0,119025.0,https://pbs.twimg.com/ext_tw_video_thumb/807106774843039744/pu/img/8XZg1xW35Xp2J6JW.jpg,1.0,Chihuahua,0.50537
807010152071229440,2016-12-08 23:53:08+00:00,12,10,Lennon,,3886.0,13191.0,https://pbs.twimg.com/media/CzMTcZoXUAEKqEt.jpg,1.0,golden_retriever,0.610807
806629075125202948,2016-12-07 22:38:52+00:00,13,10,None,,34850.0,75203.0,https://pbs.twimg.com/media/CzG425nWgAAnP7P.jpg,2.0,cocker_spaniel,0.0464032
806576416489959424,2016-12-07 19:09:37+00:00,13,10,None,,1968.0,4943.0,,,,
806542213899489280,2016-12-07 16:53:43+00:00,11,10,Waffles,,2373.0,10306.0,https://pbs.twimg.com/media/CzFp3FNW8AAfvV8.jpg,1.0,vizsla,0.938617
806219024703037440,2016-12-06 19:29:28+00:00,11,10,incredibly,,1199.0,6493.0,https://pbs.twimg.com/media/CzBD7MWVIAA5ptx.jpg,1.0,chow,0.835102
805932879469572096,2016-12-06 00:32:26+00:00,12,10,Major,,1936.0,8354.0,https://pbs.twimg.com/media/Cy8_qt0UUAAHuuN.jpg,1.0,Norwegian_elkhound,0.657967
805826884734976000,2016-12-05 17:31:15+00:00,12,10,Duke,,1831.0,6603.0,https://pbs.twimg.com/ext_tw_video_thumb/805826823359631360/pu/img/yr_fF0TZCR-B70p2.jpg,1.0,Siberian_husky,0.248926
805520635690676224,2016-12-04 21:14:20+00:00,13,10,Zeke,,1667.0,5801.0,https://pbs.twimg.com/media/Cy3IvdZXgAUoEaj.jpg,1.0,malinois,0.643147
805487436403003392,2016-12-04 19:02:24+00:00,12,10,Sansa,,2543.0,8864.0,https://pbs.twimg.com/media/Cy2qiTxXcAAtQBH.jpg,3.0,,0.0
805207613751304193,2016-12-04 00:30:29+00:00,12,10,Shooter,,1729.0,7894.0,https://pbs.twimg.com/media/CyysDQlVIAAYgrl.jpg,1.0,Pembroke,0.244705
804738756058218496,2016-12-02 17:27:25+00:00,12,10,Django,,3835.0,13813.0,https://pbs.twimg.com/media/CysBn-lWIAAoRx1.jpg,1.0,Tibetan_mastiff,0.91579
804475857670639616,2016-12-02 00:02:45+00:00,13,10,None,,2022.0,6177.0,,,,
804026241225523202,2016-11-30 18:16:08+00:00,13,10,Bo,,16240.0,44768.0,https://pbs.twimg.com/media/Cyh5mQTW8AQpB6K.jpg,1.0,,0.0
803773340896923648,2016-11-30 01:31:12+00:00,12,10,Diogi,puppo,2758.0,10131.0,https://pbs.twimg.com/media/CyeTku-XcAALkBd.jpg,2.0,miniature_pinscher,0.817066
803638050916102144,2016-11-29 16:33:36+00:00,13,10,None,pupper,4178.0,11031.0,https://pbs.twimg.com/ext_tw_video_thumb/803638023904559104/pu/img/vxm0Htm5iIV7EOAQ.jpg,1.0,Labrador_retriever,0.372776
803380650405482500,2016-11-28 23:30:47+00:00,12,10,Sonny,,1883.0,7836.0,https://pbs.twimg.com/media/CyYub2kWEAEYdaq.jpg,1.0,,0.0
803276597545603072,2016-11-28 16:37:19+00:00,11,10,Winston,,2474.0,10117.0,https://pbs.twimg.com/media/CyXPzXRWgAAvd1j.jpg,1.0,Pembroke,0.457086
802952499103731712,2016-11-27 19:09:28+00:00,12,10,Marley,,2013.0,9097.0,https://pbs.twimg.com/media/CySpCSHXcAAN-qC.jpg,1.0,chow,0.944032
802600418706604034,2016-11-26 19:50:26+00:00,11,10,Bailey,,1479.0,7166.0,,,,
802572683846291456,2016-11-26 18:00:13+00:00,12,10,Winnie,,2525.0,9009.0,https://pbs.twimg.com/media/CyNPmJgXcAECPuB.jpg,1.0,golden_retriever,0.610171
802323869084381190,2016-11-26 01:31:31+00:00,13,10,Severus,,5860.0,16319.0,https://pbs.twimg.com/media/CyJtSmDUAAA2F9x.jpg,4.0,,0.0
802265048156610565,2016-11-25 21:37:47+00:00,11,10,None,doggo,1385.0,6805.0,https://pbs.twimg.com/media/CyI3zXgWEAACQfB.jpg,1.0,Labrador_retriever,0.8971620000000001
802265048156610565,2016-11-25 21:37:47+00:00,11,10,None,pupper,1385.0,6805.0,https://pbs.twimg.com/media/CyI3zXgWEAACQfB.jpg,1.0,Labrador_retriever,0.8971620000000001
802239329049477120,2016-11-25 19:55:35+00:00,12,10,Loki,puppo,2640.0,9152.0,https://pbs.twimg.com/media/CyIgaTEVEAA-9zS.jpg,2.0,Eskimo_dog,0.482498
801958328846974976,2016-11-25 01:18:59+00:00,12,10,Ronnie,,1727.0,7814.0,https://pbs.twimg.com/media/CyEg2AXUsAA1Qpf.jpg,1.0,Staffordshire_bullterrier,0.327887
801854953262350336,2016-11-24 18:28:13+00:00,11,10,None,,237.0,1799.0,,,,
801538201127157760,2016-11-23 21:29:33+00:00,12,10,Wallace,,2084.0,8293.0,https://pbs.twimg.com/media/Cx-itFWWIAAZu7l.jpg,1.0,Pembroke,0.550506
801285448605831168,2016-11-23 04:45:12+00:00,10,10,None,,826.0,6097.0,https://pbs.twimg.com/media/Cx683NPUAAAjyU4.jpg,1.0,,0.0
801167903437357056,2016-11-22 20:58:07+00:00,13,10,Milo,,5956.0,24637.0,https://pbs.twimg.com/media/Cx5R8wPVEAALa9r.jpg,1.0,cocker_spaniel,0.74022
801115127852503040,2016-11-22 17:28:25+00:00,12,10,Bones,doggo,2109.0,8141.0,https://pbs.twimg.com/media/Cx4h7zHUsAAqaJd.jpg,1.0,dalmatian,0.823356
801115127852503040,2016-11-22 17:28:25+00:00,12,10,Bones,pupper,2109.0,8141.0,https://pbs.twimg.com/media/Cx4h7zHUsAAqaJd.jpg,1.0,dalmatian,0.823356
800859414831898624,2016-11-22 00:32:18+00:00,11,10,None,doggo,98.0,692.0,,,,
800751577355128832,2016-11-21 17:23:47+00:00,12,10,Mauve,,2813.0,10656.0,https://pbs.twimg.com/media/CxzXOyBW8AEu_Oi.jpg,2.0,cocker_spaniel,0.771984
800513324630806528,2016-11-21 01:37:04+00:00,11,10,Chef,,3010.0,13223.0,https://pbs.twimg.com/media/Cxv-nkJUoAAhzMt.jpg,1.0,Pembroke,0.8289040000000001
800459316964663297,2016-11-20 22:02:27+00:00,12,10,None,pupper,2188.0,9590.0,https://pbs.twimg.com/media/CxvNfrhWQAA2hKM.jpg,1.0,,0.0
800388270626521089,2016-11-20 17:20:08+00:00,12,10,Doc,floofer,2832.0,11233.0,https://pbs.twimg.com/media/CxuM3oZW8AEhO5z.jpg,2.0,golden_retriever,0.35986
800141422401830912,2016-11-20 00:59:15+00:00,13,10,Peaches,,2563.0,15406.0,https://pbs.twimg.com/media/CxqsX-8XUAAEvjD.jpg,3.0,golden_retriever,0.938048
800018252395122689,2016-11-19 16:49:49+00:00,11,10,None,doggo,13254.0,28572.0,https://pbs.twimg.com/ext_tw_video_thumb/800018199223959552/pu/img/3Qp73edtkZO-qWPy.jpg,1.0,,0.0
799757965289017345,2016-11-18 23:35:32+00:00,13,10,Sobe,doggo,2181.0,8451.0,https://pbs.twimg.com/media/CxlPnoSUcAEXf1i.jpg,1.0,Border_collie,0.442534
799422933579902976,2016-11-18 01:24:14+00:00,12,10,Longfellow,,1939.0,8139.0,https://pbs.twimg.com/media/Cxge6AdUQAAvXLB.jpg,1.0,miniature_pinscher,0.58363
799297110730567681,2016-11-17 17:04:16+00:00,11,10,Jeffrey,,2781.0,9969.0,https://pbs.twimg.com/media/CxeseRgUoAM_SQK.jpg,1.0,malamute,0.985028
799063482566066176,2016-11-17 01:35:54+00:00,11,10,Mister,,2491.0,8139.0,https://pbs.twimg.com/media/CxbX_n2WIAAHaLS.jpg,2.0,Norfolk_terrier,0.334436
798933969379225600,2016-11-16 17:01:16+00:00,12,10,Iroh,,4488.0,13190.0,https://pbs.twimg.com/media/CxZiLcLXUAApMVy.jpg,1.0,Siberian_husky,0.703224
798925684722855936,2016-11-16 16:28:21+00:00,11,10,Shadow,,1452.0,7569.0,https://pbs.twimg.com/media/CxZaqh_WQAA7lY3.jpg,1.0,West_Highland_white_terrier,0.539463
798209839306514432,2016-11-14 17:03:50+00:00,13,10,Cooper,,2582.0,10503.0,https://pbs.twimg.com/media/CxPPnCYWIAAo_ao.jpg,1.0,Pekinese,0.524583
797971864723324932,2016-11-14 01:18:12+00:00,12,10,None,pupper,3129.0,11682.0,https://pbs.twimg.com/media/CxL3IWeVEAAAIE2.jpg,1.0,American_Staffordshire_terrier,0.489845
797545162159308800,2016-11-12 21:02:38+00:00,12,10,Cassie,,4902.0,14662.0,https://pbs.twimg.com/media/CxFzFAAUAAA5C9z.jpg,1.0,Pembroke,0.954089
797236660651966464,2016-11-12 00:36:46+00:00,12,10,Pancake,,6626.0,20121.0,https://pbs.twimg.com/media/CxBafisWQAAtJ1X.jpg,2.0,collie,0.767005
797165961484890113,2016-11-11 19:55:50+00:00,11,10,None,,26.0,226.0,,,,
796865951799083009,2016-11-11 00:03:42+00:00,12,10,Tyr,,1937.0,7755.0,https://pbs.twimg.com/media/Cw8JWZ2UsAAJOZ6.jpg,1.0,Cardigan,0.8391290000000001
796759840936919040,2016-11-10 17:02:03+00:00,11,10,Romeo,,3052.0,11923.0,https://pbs.twimg.com/media/Cw6o1JQXcAAtP78.jpg,1.0,American_Staffordshire_terrier,0.463996
796484825502875648,2016-11-09 22:49:15+00:00,12,10,None,doggo,1772.0,7634.0,https://pbs.twimg.com/media/Cw2uty8VQAAB0pL.jpg,1.0,cocker_spaniel,0.116924
796387464403357696,2016-11-09 16:22:22+00:00,12,10,Snicku,,4168.0,11085.0,https://pbs.twimg.com/media/Cw1WKu1UQAAvWsu.jpg,1.0,Pekinese,0.461164
796149749086875649,2016-11-09 00:37:46+00:00,11,10,Ruby,,14371.0,32467.0,https://pbs.twimg.com/media/Cwx99rpW8AMk_Ie.jpg,1.0,golden_retriever,0.600276
796125600683540480,2016-11-08 23:01:49+00:00,13,10,None,,1819.0,5013.0,,,,
796116448414461957,2016-11-08 22:25:27+00:00,11,10,None,,2435.0,9169.0,https://pbs.twimg.com/media/CwxfrguUUAA1cbl.jpg,1.0,Cardigan,0.700182
796080075804475393,2016-11-08 20:00:55+00:00,12,10,Yogi,,2324.0,8534.0,https://pbs.twimg.com/media/Cww-msrXcAAxm3K.jpg,1.0,chow,0.973846
796031486298386433,2016-11-08 16:47:50+00:00,13,10,Daisy,,3738.0,10891.0,https://pbs.twimg.com/media/CwwSaWJWIAASuoY.jpg,1.0,golden_retriever,0.893775
795464331001561088,2016-11-07 03:14:10+00:00,13,10,None,doggo,23726.0,49927.0,https://pbs.twimg.com/ext_tw_video_thumb/795464066940764160/pu/img/jPkMMQXdydb7CqFX.jpg,1.0,golden_retriever,0.193082
795400264262053889,2016-11-06 22:59:35+00:00,12,10,Brody,,2889.0,10126.0,https://pbs.twimg.com/media/CwnUUGTWIAE8sFR.jpg,2.0,golden_retriever,0.925494
795076730285391872,2016-11-06 01:33:58+00:00,11,10,Bailey,,5469.0,16321.0,https://pbs.twimg.com/media/CwiuEJmW8AAZnit.jpg,2.0,,0.0
794926597468000259,2016-11-05 15:37:24+00:00,12,10,Mack,,2318.0,10318.0,https://pbs.twimg.com/media/CwglhZVXgAAc3_w.jpg,1.0,toy_poodle,0.0376618
794332329137291264,2016-11-04 00:15:59+00:00,12,10,Nimbus,,2700.0,9663.0,https://pbs.twimg.com/media/CwYJBiHXgAQlvrh.jpg,1.0,Samoyed,0.988307
794205286408003585,2016-11-03 15:51:10+00:00,14,10,Laika,pupper,3340.0,9292.0,https://pbs.twimg.com/media/CwWVe_3WEAAHAvx.jpg,3.0,,0.0
793962221541933056,2016-11-02 23:45:19+00:00,12,10,Maximus,,4912.0,16953.0,https://pbs.twimg.com/media/CwS4aqZXUAAe3IO.jpg,1.0,Labrador_retriever,0.8616510000000001
793845145112371200,2016-11-02 16:00:06+00:00,13,10,Clark,,1878.0,9305.0,https://pbs.twimg.com/media/CwRN8H6WgAASe4X.jpg,1.0,Old_English_sheepdog,0.7652770000000001
793601777308463104,2016-11-01 23:53:02+00:00,12,10,Dobby,,1634.0,8034.0,https://pbs.twimg.com/media/CwNwmxvXEAEJ54Z.jpg,1.0,miniature_pinscher,0.538981
793500921481273345,2016-11-01 17:12:16+00:00,12,10,Fiona,,2384.0,10740.0,https://pbs.twimg.com/media/CwMU34YWIAAz1nU.jpg,2.0,golden_retriever,0.326122
793286476301799424,2016-11-01 03:00:09+00:00,13,10,Moreton,,9226.0,24786.0,https://pbs.twimg.com/media/CwJR1okWIAA6XMp.jpg,1.0,Afghan_hound,0.274637
793271401113350145,2016-11-01 02:00:14+00:00,12,10,Dave,,2410.0,8767.0,https://pbs.twimg.com/media/CwJEIKTWYAAvL-T.jpg,1.0,Siberian_husky,0.231695
793256262322548741,2016-11-01 01:00:05+00:00,12,10,None,,8389.0,20130.0,https://pbs.twimg.com/media/CwI2XCvXEAEO8mc.jpg,1.0,basset,0.207622
793241302385262592,2016-11-01 00:00:38+00:00,13,10,Tucker,,3317.0,10584.0,https://pbs.twimg.com/media/CwIougTWcAAMLyq.jpg,1.0,golden_retriever,0.559308
793226087023144960,2016-10-31 23:00:11+00:00,11,10,Juno,,2900.0,9905.0,https://pbs.twimg.com/media/CwIa5CjW8AErZgL.jpg,1.0,wire-haired_fox_terrier,0.456047
793210959003287553,2016-10-31 22:00:04+00:00,10,10,Maude,,2813.0,8998.0,https://pbs.twimg.com/media/CwINKJeW8AYHVkn.jpg,1.0,French_bulldog,0.0187591
793195938047070209,2016-10-31 21:00:23+00:00,12,10,Lily,puppo,5662.0,15376.0,https://pbs.twimg.com/media/CwH_foYWgAEvTyI.jpg,2.0,Labrador_retriever,0.654762
793180763617361921,2016-10-31 20:00:05+00:00,11,10,Newt,,2018.0,6981.0,https://pbs.twimg.com/media/CwHxsdYVMAAqGCJ.jpg,1.0,Lakeland_terrier,0.266824
793165685325201412,2016-10-31 19:00:10+00:00,12,10,Benji,,2811.0,9471.0,https://pbs.twimg.com/media/CwHj-jGWAAAnsny.jpg,1.0,golden_retriever,0.946224
793150605191548928,2016-10-31 18:00:14+00:00,11,10,Nida,,1714.0,6227.0,https://pbs.twimg.com/media/CwHWOZ7W8AAHv8S.jpg,1.0,Italian_greyhound,0.193869
793135492858580992,2016-10-31 17:00:11+00:00,13,10,None,,2513.0,6465.0,https://pbs.twimg.com/media/CwHIg61WIAApnEV.jpg,1.0,,0.0
793120401413079041,2016-10-31 16:00:13+00:00,11,10,Robin,,3946.0,12753.0,https://pbs.twimg.com/media/CwG6zDfWcAA8jBD.jpg,1.0,Labrador_retriever,0.7249439999999999
792913359805018113,2016-10-31 02:17:31+00:00,13,10,a,,4012.0,14439.0,https://pbs.twimg.com/media/CwD-eCLWIAA6v0B.jpg,4.0,,0.0
792883833364439040,2016-10-31 00:20:11+00:00,12,10,Bailey,,4293.0,11371.0,https://pbs.twimg.com/media/CwDjoH3WAAIniIs.jpg,3.0,standard_poodle,8.31451e-05
792773781206999040,2016-10-30 17:02:53+00:00,12,10,Monster,,1688.0,7409.0,https://pbs.twimg.com/media/CwB_i-zXEAEiP29.jpg,1.0,Yorkshire_terrier,0.912804
792394556390137856,2016-10-29 15:55:58+00:00,12,10,BeBe,,4322.0,13543.0,https://pbs.twimg.com/media/Cv8moW9W8AIHOxR.jpg,2.0,cocker_spaniel,0.746387
792050063153438720,2016-10-28 17:07:05+00:00,11,10,Remus,,1809.0,7218.0,https://pbs.twimg.com/media/Cv3tU38WcAASFas.jpg,2.0,komondor,0.942856
791774931465953280,2016-10-27 22:53:48+00:00,14,10,None,,22337.0,45427.0,,,,
791672322847637504,2016-10-27 16:06:04+00:00,13,10,None,,3157.0,11838.0,https://pbs.twimg.com/media/CvyVxQRWEAAdSZS.jpg,1.0,golden_retriever,0.705092
791406955684368384,2016-10-26 22:31:36+00:00,12,10,Levi,,4138.0,13226.0,https://pbs.twimg.com/media/CvukbEkWAAAV-69.jpg,4.0,Pembroke,0.972629
791312159183634433,2016-10-26 16:14:55+00:00,12,10,Mabel,,2553.0,8850.0,https://pbs.twimg.com/media/CvtONV4WAAAQ3Rn.jpg,4.0,miniature_pinscher,0.892925
790987426131050500,2016-10-25 18:44:32+00:00,12,10,Misty,,2147.0,9903.0,https://pbs.twimg.com/media/Cvom3ZJXEAE29TD.jpg,1.0,cocker_spaniel,0.349195
790946055508652032,2016-10-25 16:00:09+00:00,12,10,Betty,puppo,4726.0,16767.0,https://pbs.twimg.com/media/CvoBPWRWgAA4het.jpg,1.0,golden_retriever,0.245773
790698755171364864,2016-10-24 23:37:28+00:00,12,10,Mosby,,1938.0,8287.0,https://pbs.twimg.com/media/CvkgUjbUsAEvo7l.jpg,1.0,Bernese_mountain_dog,0.996541
790581949425475584,2016-10-24 15:53:19+00:00,11,10,Duke,,7186.0,20791.0,https://pbs.twimg.com/media/Cvi2FiKWgAAif1u.jpg,2.0,malinois,0.000152999
790337589677002753,2016-10-23 23:42:19+00:00,12,10,Maggie,,1897.0,7881.0,https://pbs.twimg.com/media/CvfX2AnWYAAQTay.jpg,1.0,Pembroke,0.658808
790277117346975746,2016-10-23 19:42:02+00:00,11,10,Bruce,,3196.0,12656.0,https://pbs.twimg.com/media/Cveg1-NXgAASaaT.jpg,1.0,Labrador_retriever,0.427742
789986466051088384,2016-10-23 00:27:05+00:00,12,10,Happy,,2326.0,9325.0,https://pbs.twimg.com/media/CvaYgDOWgAEfjls.jpg,1.0,golden_retriever,0.07853049999999999
789903600034189313,2016-10-22 18:57:48+00:00,13,10,Ralphy,pupper,4163.0,10431.0,,,,
789628658055020548,2016-10-22 00:45:17+00:00,13,10,Eli,,1779.0,7550.0,https://pbs.twimg.com/media/CvVTEnPXYAAWLyL.jpg,1.0,chow,0.260702
789599242079838210,2016-10-21 22:48:24+00:00,12,10,Brownie,,1938.0,6809.0,https://pbs.twimg.com/media/CvU4UZpXgAE1pAV.jpg,2.0,Chesapeake_Bay_retriever,0.8788219999999999
789530877013393408,2016-10-21 18:16:44+00:00,12,10,Rizzy,,3393.0,11808.0,https://pbs.twimg.com/media/CvT6IV6WEAQhhV5.jpg,3.0,schipperke,0.363272
789314372632018944,2016-10-21 03:56:25+00:00,13,10,None,,2313.0,8718.0,,,,
789268448748703744,2016-10-21 00:53:56+00:00,10,10,Stella,,2623.0,9184.0,https://pbs.twimg.com/media/CvQLdotWcAAZn86.jpg,1.0,malamute,0.81286
789137962068021249,2016-10-20 16:15:26+00:00,12,10,Bo,,2807.0,9790.0,https://pbs.twimg.com/media/CvOUw8vWYAAzJDq.jpg,2.0,Chihuahua,0.746135
788908386943430656,2016-10-20 01:03:11+00:00,11,10,Lucy,,12550.0,27606.0,https://pbs.twimg.com/media/CvLD-mbWYAAFI8w.jpg,1.0,golden_retriever,0.0340897
788765914992902144,2016-10-19 15:37:03+00:00,12,10,Butter,,10350.0,27525.0,https://pbs.twimg.com/media/CvJCabcWgAIoUxW.jpg,1.0,cocker_spaniel,0.500509
788412144018661376,2016-10-18 16:11:17+00:00,11,10,Dexter,,5294.0,15655.0,https://pbs.twimg.com/media/CvEAqQoWgAADj5K.jpg,1.0,golden_retriever,0.805238
788178268662984705,2016-10-18 00:41:57+00:00,13,10,None,,2108.0,7277.0,https://pbs.twimg.com/media/CvAr88kW8AEKNAO.jpg,2.0,Samoyed,0.73548
788150585577050112,2016-10-17 22:51:57+00:00,13,10,Leo,,1294.0,6163.0,https://pbs.twimg.com/media/CvASw6dWcAQmo3X.jpg,3.0,chow,0.814145
788039637453406209,2016-10-17 15:31:05+00:00,12,10,None,,1326.0,6169.0,https://pbs.twimg.com/media/Cu-t20yWEAAFHXi.jpg,1.0,,0.0
787810552592695296,2016-10-17 00:20:47+00:00,11,10,Frank,,3069.0,8679.0,https://pbs.twimg.com/media/Cu7dg2RXYAIaGXE.jpg,2.0,pug,0.362835
787717603741622272,2016-10-16 18:11:26+00:00,13,10,Tonks,puppo,2786.0,10325.0,https://pbs.twimg.com/media/Cu6I9vvWIAAZG0a.jpg,3.0,German_shepherd,0.992339
787397959788929025,2016-10-15 21:01:17+00:00,11,10,Moose,,2860.0,10957.0,https://pbs.twimg.com/media/Cu1mQsDWEAAU_VQ.jpg,1.0,Chihuahua,0.900483
787322443945877504,2016-10-15 16:01:13+00:00,10,10,Lincoln,,1750.0,7828.0,https://pbs.twimg.com/media/Cu0hlfwWYAEdnXO.jpg,1.0,golden_retriever,0.105703
786963064373534720,2016-10-14 16:13:10+00:00,12,10,Rory,,8016.0,26792.0,https://pbs.twimg.com/media/Cuvau3MW8AAxaRv.jpg,1.0,golden_retriever,0.915303
786709082849828864,2016-10-13 23:23:56+00:00,75,10,Logan,,6144.0,18335.0,https://pbs.twimg.com/media/CurzvFTXgAA2_AP.jpg,1.0,Pomeranian,0.467321
786664955043049472,2016-10-13 20:28:35+00:00,12,10,None,,2562.0,10645.0,https://pbs.twimg.com/media/CurLmoqXgAEPoJ-.jpg,1.0,Leonberg,0.512034
786595970293370880,2016-10-13 15:54:28+00:00,11,10,Dale,,3138.0,9502.0,https://pbs.twimg.com/media/CuqM0fVWAAAboKR.jpg,1.0,Pembroke,0.709512
786363235746385920,2016-10-13 00:29:39+00:00,13,10,Rizzo,doggo,3516.0,10956.0,https://pbs.twimg.com/media/Cum5LlfWAAAyPcS.jpg,1.0,golden_retriever,0.929266
786286427768250368,2016-10-12 19:24:27+00:00,12,10,Arnie,,2847.0,8027.0,,,,
786233965241827333,2016-10-12 15:55:59+00:00,11,10,Mattie,,4753.0,15334.0,https://pbs.twimg.com/media/CulDnZpWcAAGbZ-.jpg,1.0,Labrador_retriever,0.478193
786051337297522688,2016-10-12 03:50:17+00:00,13,10,None,puppo,155.0,1434.0,,,,
785927819176054784,2016-10-11 19:39:28+00:00,12,10,Lucy,,3203.0,11453.0,https://pbs.twimg.com/media/CugtKeXWEAAamDZ.jpg,1.0,toy_poodle,0.00849262
785872687017132033,2016-10-11 16:00:24+00:00,12,10,Rusty,,1819.0,6730.0,https://pbs.twimg.com/ext_tw_video_thumb/785872596088811520/pu/img/5O-_BgqdFQu_2Bt7.jpg,1.0,Great_Pyrenees,0.392108
785639753186217984,2016-10-11 00:34:48+00:00,10,10,Pinot,doggo,2249.0,7899.0,https://pbs.twimg.com/media/CucnLmeWAAALOSC.jpg,1.0,,0.0
785639753186217984,2016-10-11 00:34:48+00:00,10,10,Pinot,pupper,2249.0,7899.0,https://pbs.twimg.com/media/CucnLmeWAAALOSC.jpg,1.0,,0.0
785533386513321988,2016-10-10 17:32:08+00:00,11,10,Dallas,,2008.0,9166.0,https://pbs.twimg.com/media/CubGchjXEAA6gpw.jpg,2.0,miniature_pinscher,0.436023
785515384317313025,2016-10-10 16:20:36+00:00,10,10,None,,1265.0,6161.0,,,,
785264754247995392,2016-10-09 23:44:41+00:00,12,10,Doc,,1632.0,7296.0,https://pbs.twimg.com/media/CuXSHNnWcAIWEwn.jpg,1.0,chow,0.056137
785170936622350336,2016-10-09 17:31:53+00:00,11,10,Hero,,4851.0,12101.0,https://pbs.twimg.com/media/CuV8yfxXEAAUlye.jpg,2.0,Eskimo_dog,0.0274944
784826020293709826,2016-10-08 18:41:19+00:00,13,10,Rusty,,3255.0,10151.0,https://pbs.twimg.com/media/CuRDF-XWcAIZSer.jpg,1.0,chow,0.0903414
784517518371221505,2016-10-07 22:15:26+00:00,11,10,Frankie,,2547.0,9005.0,https://pbs.twimg.com/media/CuMqhGrXYAQwRqU.jpg,2.0,malamute,0.757764
784431430411685888,2016-10-07 16:33:21+00:00,12,10,Stormy,,1273.0,5741.0,https://pbs.twimg.com/media/CuLcNkCXgAEIwK2.jpg,1.0,miniature_poodle,0.744819
784183165795655680,2016-10-07 00:06:50+00:00,12,10,Reginald,puppo,8054.0,20154.0,,,,
784057939640352768,2016-10-06 15:49:14+00:00,12,10,Balto,,11143.0,29881.0,,,,
783839966405230592,2016-10-06 01:23:05+00:00,13,10,Riley,,10809.0,30157.0,https://pbs.twimg.com/media/CuDCSM-XEAAJw1W.jpg,1.0,,0.0
783821107061198850,2016-10-06 00:08:09+00:00,12,10,Mairi,,1982.0,7391.0,https://pbs.twimg.com/media/CuCxIzyWEAQTnQA.jpg,1.0,Lakeland_terrier,0.26565900000000003
783695101801398276,2016-10-05 15:47:27+00:00,12,10,Loomis,,3215.0,10511.0,https://pbs.twimg.com/media/CuA-iRHXYAAWP8e.jpg,3.0,chow,0.314265
783466772167098368,2016-10-05 00:40:09+00:00,11,10,Finn,,2250.0,8494.0,https://pbs.twimg.com/media/Ct9u3ljW8AEnVIm.jpg,1.0,Chihuahua,0.789
783391753726550016,2016-10-04 19:42:03+00:00,13,10,Godi,,5487.0,16961.0,https://pbs.twimg.com/media/Ct8qn8EWIAAk9zP.jpg,4.0,Norwegian_elkhound,0.87713
783334639985389568,2016-10-04 15:55:06+00:00,12,10,Dave,,11689.0,29262.0,https://pbs.twimg.com/media/Ct72q9jWcAAhlnw.jpg,2.0,Cardigan,0.593858
783085703974514689,2016-10-03 23:25:55+00:00,11,10,Earl,,2206.0,8187.0,https://pbs.twimg.com/media/Ct4URfWUAAQ7lKe.jpg,1.0,Chesapeake_Bay_retriever,0.240602
782969140009107456,2016-10-03 15:42:44+00:00,12,10,Cali,,7389.0,24234.0,https://pbs.twimg.com/media/Ct2qO5PXEAE6eB0.jpg,1.0,golden_retriever,0.17139300000000002
782747134529531904,2016-10-03 01:00:34+00:00,11,10,Deacon,doggo,1411.0,7489.0,https://pbs.twimg.com/media/CtzgXgeXYAA1Gxw.jpg,1.0,golden_retriever,0.560699
782722598790725632,2016-10-02 23:23:04+00:00,10,10,Penny,,5403.0,17327.0,https://pbs.twimg.com/media/CtzKC7zXEAALfSo.jpg,1.0,Irish_setter,0.574557
782598640137187329,2016-10-02 15:10:30+00:00,11,10,Timmy,,1880.0,7825.0,https://pbs.twimg.com/media/CtxZTtxUMAEduGo.jpg,1.0,malamute,0.8408709999999999
782305867769217024,2016-10-01 19:47:08+00:00,12,10,Sampson,doggo,5572.0,16697.0,https://pbs.twimg.com/media/CttPBt0WIAAcsDE.jpg,1.0,briard,0.5044270000000001
781955203444699136,2016-09-30 20:33:43+00:00,11,10,Chipson,,3375.0,11162.0,https://pbs.twimg.com/media/CtoQGu4XgAQgv5m.jpg,1.0,,0.0
781661882474196992,2016-09-30 01:08:10+00:00,5,10,None,,2721.0,10463.0,https://pbs.twimg.com/media/CtkFS72WcAAiUrs.jpg,1.0,Pembroke,0.438087
781655249211752448,2016-09-30 00:41:48+00:00,11,10,Combo,doggo,1131.0,4002.0,,,,
781524693396357120,2016-09-29 16:03:01+00:00,12,10,None,,5571.0,20814.0,https://pbs.twimg.com/media/CtiIj0AWcAEBDvw.jpg,1.0,Chesapeake_Bay_retriever,0.0035225
781308096455073793,2016-09-29 01:42:20+00:00,12,10,None,doggo,2563.0,7163.0,,,,
781308096455073793,2016-09-29 01:42:20+00:00,12,10,None,pupper,2563.0,7163.0,,,,
